# city	citylabel	year	population
http://harth.org/andreas/2017/citydata/unsd/cities#024770C	Hitachinaka	2004	153114
http://harth.org/andreas/2017/citydata/unsd/cities#025100C	Kakamigahara	2004	133990
http://harth.org/andreas/2017/citydata/unsd/cities#025140C	Kamakura	2004	169597
http://harth.org/andreas/2017/citydata/unsd/cities#025060C	Joetsu	2004	135624
http://harth.org/andreas/2017/citydata/unsd/cities#025170C	Kariya	2004	138932
http://harth.org/andreas/2017/citydata/unsd/cities#025180C	Kashihara	2004	125728
http://harth.org/andreas/2017/citydata/unsd/cities#025190C	Kashiwa	2004	333789
http://harth.org/andreas/2017/citydata/unsd/cities#025200C	Kasuga	2004	108814
http://harth.org/andreas/2017/citydata/unsd/cities#025000C	Iwakuni	2004	104113
http://harth.org/andreas/2017/citydata/unsd/cities#024980C	Itami	2004	193142
http://harth.org/andreas/2017/citydata/unsd/cities#025210C	Kasugai	2004	295517
http://harth.org/andreas/2017/citydata/unsd/cities#025220C	Kasukabe	2004	203928
http://harth.org/andreas/2017/citydata/unsd/cities#024950C	Isehara	2004	100504
http://harth.org/andreas/2017/citydata/unsd/cities#025260C	Kawaguchi	2004	480494
http://harth.org/andreas/2017/citydata/unsd/cities#025240C	Kawachinagano	2004	119029
http://harth.org/andreas/2017/citydata/unsd/cities#025270C	Kawanishi	2004	157107
http://harth.org/andreas/2017/citydata/unsd/cities#025250C	Kawagoe	2004	335348
http://harth.org/andreas/2017/citydata/unsd/cities#025280C	Kawasaki	2004	1305264
http://harth.org/andreas/2017/citydata/unsd/cities#025320C	Kitakyushu	2004	1000490
http://harth.org/andreas/2017/citydata/unsd/cities#025330C	Kitami	2004	111049
http://harth.org/andreas/2017/citydata/unsd/cities#025350C	Kochi	2004	332880
http://harth.org/andreas/2017/citydata/unsd/cities#025360C	Kodaira	2004	183921
http://harth.org/andreas/2017/citydata/unsd/cities#025150C	Kanazawa	2004	456775
http://harth.org/andreas/2017/citydata/unsd/cities#025130C	Kamagaya	2004	103627
http://harth.org/andreas/2017/citydata/unsd/cities#025390C	Koganei	2004	114139
http://harth.org/andreas/2017/citydata/unsd/cities#025120C	Kakogawa	2004	266818
http://harth.org/andreas/2017/citydata/unsd/cities#025400C	Kokubunji	2004	115778
http://harth.org/andreas/2017/citydata/unsd/cities#025410C	Komaki	2004	147333
http://harth.org/andreas/2017/citydata/unsd/cities#025440C	Koriyama	2004	339205
http://harth.org/andreas/2017/citydata/unsd/cities#025370C	Kofu	2004	194502
http://harth.org/andreas/2017/citydata/unsd/cities#025480C	Kurashiki	2004	435758
http://harth.org/andreas/2017/citydata/unsd/cities#025340C	Kobe	2004	1519251
http://harth.org/andreas/2017/citydata/unsd/cities#025310C	Kishiwada	2004	202209
http://harth.org/andreas/2017/citydata/unsd/cities#025500C	Kurume	2004	239319
http://harth.org/andreas/2017/citydata/unsd/cities#025300C	Kisarazu	2004	122900
http://harth.org/andreas/2017/citydata/unsd/cities#025290C	Kiryu	2004	112125
http://harth.org/andreas/2017/citydata/unsd/cities#025540C	Kyoto	2004	1465984
http://harth.org/andreas/2017/citydata/unsd/cities#025560C	Machida	2004	404124
http://harth.org/andreas/2017/citydata/unsd/cities#025570C	Maebashi	2004	283366
http://harth.org/andreas/2017/citydata/unsd/cities#025590C	Matsubara	2004	129610
http://harth.org/andreas/2017/citydata/unsd/cities#025530C	Kuwana	2004	110386
http://harth.org/andreas/2017/citydata/unsd/cities#025520C	Kushiro	2004	187844
http://harth.org/andreas/2017/citydata/unsd/cities#025620C	Matsumoto	2004	208799
http://harth.org/andreas/2017/citydata/unsd/cities#025640C	Matsuyama	2004	478606
http://harth.org/andreas/2017/citydata/unsd/cities#025510C	Kusatsu	2004	118384
http://harth.org/andreas/2017/citydata/unsd/cities#025490C	Kure	2004	211944
http://harth.org/andreas/2017/citydata/unsd/cities#025660C	Minoh	2004	126773
http://harth.org/andreas/2017/citydata/unsd/cities#025470C	Kumamoto	2004	670385
http://harth.org/andreas/2017/citydata/unsd/cities#025700C	Mitaka	2004	177516
http://harth.org/andreas/2017/citydata/unsd/cities#025710C	Mito	2004	249206
http://harth.org/andreas/2017/citydata/unsd/cities#025450C	Koshigaya	2004	316332
http://harth.org/andreas/2017/citydata/unsd/cities#025460C	Kumagaya	2004	156505
http://harth.org/andreas/2017/citydata/unsd/cities#025720C	Miyakonojo	2004	132568
http://harth.org/andreas/2017/citydata/unsd/cities#025420C	Komatsu	2004	108737
http://harth.org/andreas/2017/citydata/unsd/cities#025730C	Miyazaki	2004	310078
http://harth.org/andreas/2017/citydata/unsd/cities#025740C	Moriguchi	2004	147794
http://harth.org/andreas/2017/citydata/unsd/cities#025690C	Mishima	2004	112036
http://harth.org/andreas/2017/citydata/unsd/cities#025790C	Nagaoka	2004	194622
http://harth.org/andreas/2017/citydata/unsd/cities#025680C	Misato	2004	129266
http://harth.org/andreas/2017/citydata/unsd/cities#025810C	Nagasaki	2004	417127
http://harth.org/andreas/2017/citydata/unsd/cities#025630C	Matsusaka	2004	126837
http://harth.org/andreas/2017/citydata/unsd/cities#025820C	Nagoya	2004	2200793
http://harth.org/andreas/2017/citydata/unsd/cities#025830C	Naha	2004	309955
http://harth.org/andreas/2017/citydata/unsd/cities#025610C	Matsue	2004	152377
http://harth.org/andreas/2017/citydata/unsd/cities#025600C	Matsudo	2004	474099
http://harth.org/andreas/2017/citydata/unsd/cities#025850C	Narashino	2004	158990
http://harth.org/andreas/2017/citydata/unsd/cities#025880C	Neyagawa	2004	244810
http://harth.org/andreas/2017/citydata/unsd/cities#025840C	Nara	2004	363677
http://harth.org/andreas/2017/citydata/unsd/cities#025910C	Niiza	2004	151693
http://harth.org/andreas/2017/citydata/unsd/cities#025800C	Nagareyama	2004	151901
http://harth.org/andreas/2017/citydata/unsd/cities#025930C	Nishio	2004	458464
http://harth.org/andreas/2017/citydata/unsd/cities#025780C	Nagano	2004	361926
http://harth.org/andreas/2017/citydata/unsd/cities#025960C	Noda	2004	150676
http://harth.org/andreas/2017/citydata/unsd/cities#025770C	Musashino	2004	136182
http://harth.org/andreas/2017/citydata/unsd/cities#025760C	Muroran	2004	100625
http://harth.org/andreas/2017/citydata/unsd/cities#025980C	Obihiro	2004	172054
http://harth.org/andreas/2017/citydata/unsd/cities#025750C	Morioka	2004	288227
http://harth.org/andreas/2017/citydata/unsd/cities#026000C	Ogaki	2004	150536
http://harth.org/andreas/2017/citydata/unsd/cities#026020C	Okayama	2004	637265
http://harth.org/andreas/2017/citydata/unsd/cities#025990C	Odawara	2004	198930
http://harth.org/andreas/2017/citydata/unsd/cities#026030C	Okazaki	2004	349858
http://harth.org/andreas/2017/citydata/unsd/cities#026040C	Okinawa	2004	125254
http://harth.org/andreas/2017/citydata/unsd/cities#026050C	Ome	2004	142316
http://harth.org/andreas/2017/citydata/unsd/cities#025970C	Numazu	2004	206910
http://harth.org/andreas/2017/citydata/unsd/cities#025950C	Nobeoka	2004	122471
http://harth.org/andreas/2017/citydata/unsd/cities#025940C	Nishitokyo	2004	187665
http://harth.org/andreas/2017/citydata/unsd/cities#026100C	Ota	2004	144731
http://harth.org/andreas/2017/citydata/unsd/cities#025920C	Nishinomiya	2004	103226
http://harth.org/andreas/2017/citydata/unsd/cities#026110C	Otaru	2004	145957
http://harth.org/andreas/2017/citydata/unsd/cities#026120C	Otsu	2004	299157
http://harth.org/andreas/2017/citydata/unsd/cities#025900C	Niihama	2004	124416
http://harth.org/andreas/2017/citydata/unsd/cities#026160C	Saga	2004	166798
http://harth.org/andreas/2017/citydata/unsd/cities#025890C	Niigata	2004	530323
http://harth.org/andreas/2017/citydata/unsd/cities#026190C	Saitama	2004	1064854
http://harth.org/andreas/2017/citydata/unsd/cities#026170C	Sagamihara	2004	623361
http://harth.org/andreas/2017/citydata/unsd/cities#026200C	Sakai	2004	794249
http://harth.org/andreas/2017/citydata/unsd/cities#026240C	Sanda	2004	113837
http://harth.org/andreas/2017/citydata/unsd/cities#026150C	Oyama	2004	158589
http://harth.org/andreas/2017/citydata/unsd/cities#026280C	Sasebo	2004	239319
http://harth.org/andreas/2017/citydata/unsd/cities#026320C	Seto	2004	132063
http://harth.org/andreas/2017/citydata/unsd/cities#026090C	Osaka	2004	2635405
http://harth.org/andreas/2017/citydata/unsd/cities#026070C	Omuta	2004	133187
http://harth.org/andreas/2017/citydata/unsd/cities#026360C	Shizuoka	2004	702711
http://harth.org/andreas/2017/citydata/unsd/cities#026370C	Shunan	2004	154403
http://harth.org/andreas/2017/citydata/unsd/cities#026010C	Oita	2004	443468
http://harth.org/andreas/2017/citydata/unsd/cities#026390C	Suita	2004	353381
http://harth.org/andreas/2017/citydata/unsd/cities#026380C	Soka	2004	233894
http://harth.org/andreas/2017/citydata/unsd/cities#026410C	Tachikawa	2004	170756
http://harth.org/andreas/2017/citydata/unsd/cities#026350C	Shimonoseki	2004	247464
http://harth.org/andreas/2017/citydata/unsd/cities#026310C	Sendai	2004	1024830
http://harth.org/andreas/2017/citydata/unsd/cities#026430C	Takamatsu	2004	335257
http://harth.org/andreas/2017/citydata/unsd/cities#026300C	Sayama	2004	160994
http://harth.org/andreas/2017/citydata/unsd/cities#026270C	Sapporo	2004	1859400
http://harth.org/andreas/2017/citydata/unsd/cities#026460C	Takasaki	2004	244173
http://harth.org/andreas/2017/citydata/unsd/cities#026230C	Sakura	2004	172828
http://harth.org/andreas/2017/citydata/unsd/cities#026490C	Toda	2004	114601
http://harth.org/andreas/2017/citydata/unsd/cities#026510C	Tokorozawa	2004	336273
http://harth.org/andreas/2017/citydata/unsd/cities#026480C	Tama	2004	146534
http://harth.org/andreas/2017/citydata/unsd/cities#026520C	Tokushima	2004	267559
http://harth.org/andreas/2017/citydata/unsd/cities#026470C	Takatsuki	2004	353849
http://harth.org/andreas/2017/citydata/unsd/cities#026550C	Tomakomai	2004	172664
http://harth.org/andreas/2017/citydata/unsd/cities#026450C	Takarazuka	2004	219250
http://harth.org/andreas/2017/citydata/unsd/cities#026560C	Tondabayashi	2004	125842
http://harth.org/andreas/2017/citydata/unsd/cities#026440C	Takaoka	2004	169698
http://harth.org/andreas/2017/citydata/unsd/cities#026600C	Toyohashi	2004	372305
http://harth.org/andreas/2017/citydata/unsd/cities#026420C	Tajimi	2004	104016
http://harth.org/andreas/2017/citydata/unsd/cities#026620C	Toyonaka	2004	388374
http://harth.org/andreas/2017/citydata/unsd/cities#026400C	Suzuka	2004	192178
http://harth.org/andreas/2017/citydata/unsd/cities#026640C	Tsu	2004	164728
http://harth.org/andreas/2017/citydata/unsd/cities#026650C	Tsuchiura	2004	135460
http://harth.org/andreas/2017/citydata/unsd/cities#026630C	Toyota	2004	361054
http://harth.org/andreas/2017/citydata/unsd/cities#026690C	Ube	2004	172245
http://harth.org/andreas/2017/citydata/unsd/cities#026610C	Toyokawa	2004	120500
http://harth.org/andreas/2017/citydata/unsd/cities#026590C	Toyama	2004	325977
http://harth.org/andreas/2017/citydata/unsd/cities#026580C	Tottori	2004	152470
http://harth.org/andreas/2017/citydata/unsd/cities#026710C	Uji	2004	189704
http://harth.org/andreas/2017/citydata/unsd/cities#026740C	Urayasu	2004	151047
http://harth.org/andreas/2017/citydata/unsd/cities#026760C	Utsunomiya	2004	451705
http://harth.org/andreas/2017/citydata/unsd/cities#026540C	TOKYO	2004	8397617
http://harth.org/andreas/2017/citydata/unsd/cities#026780C	Yachiyo	2004	179091
http://harth.org/andreas/2017/citydata/unsd/cities#026500C	Tokai	2004	102601
http://harth.org/andreas/2017/citydata/unsd/cities#026790C	Yaizu	2004	120427
http://harth.org/andreas/2017/citydata/unsd/cities#026800C	Yamagata	2004	255289
http://harth.org/andreas/2017/citydata/unsd/cities#026830C	Yao	2004	273283
http://harth.org/andreas/2017/citydata/unsd/cities#026770C	Wakayama	2004	380942
http://harth.org/andreas/2017/citydata/unsd/cities#026840C	Yatsushiro	2004	104245
http://harth.org/andreas/2017/citydata/unsd/cities#026720C	Urasoe	2004	105146
http://harth.org/andreas/2017/citydata/unsd/cities#026870C	Yokosuka	2004	430354
http://harth.org/andreas/2017/citydata/unsd/cities#026890C	Yonago	2004	140932
http://harth.org/andreas/2017/citydata/unsd/cities#026700C	Ueda	2004	125717
http://harth.org/andreas/2017/citydata/unsd/cities#026660C	Tsukuba	2004	198421
http://harth.org/andreas/2017/citydata/unsd/cities#026900C	Zama	2004	129468
http://harth.org/andreas/2017/citydata/unsd/cities#026860C	Yokohama	2004	3552857
http://harth.org/andreas/2017/citydata/unsd/cities#026850C	Yokkaichi	2004	295116
http://harth.org/andreas/2017/citydata/unsd/cities#026820C	Yamato	2004	220422
http://harth.org/andreas/2017/citydata/unsd/cities#026810C	Yamaguchi	2004	143185
http://harth.org/andreas/2017/citydata/unsd/cities#024200C	Abiko	2003	129628
http://harth.org/andreas/2017/citydata/unsd/cities#024220C	Aizuwakamatsu	2003	116835
http://harth.org/andreas/2017/citydata/unsd/cities#024230C	Akashi	2003	291743
http://harth.org/andreas/2017/citydata/unsd/cities#024250C	Akita	2003	318068
http://harth.org/andreas/2017/citydata/unsd/cities#024280C	Aomori	2003	296208
http://harth.org/andreas/2017/citydata/unsd/cities#024290C	Asahikawa	2003	362496
http://harth.org/andreas/2017/citydata/unsd/cities#024270C	Anjo	2003	164305
http://harth.org/andreas/2017/citydata/unsd/cities#024260C	Amagasaki	2003	462890
http://harth.org/andreas/2017/citydata/unsd/cities#024330C	Atsugi	2003	221038
http://harth.org/andreas/2017/citydata/unsd/cities#024240C	Akishima	2003	109596
http://harth.org/andreas/2017/citydata/unsd/cities#024350C	Chiba	2003	910550
http://harth.org/andreas/2017/citydata/unsd/cities#024360C	Chigasaki	2003	225657
http://harth.org/andreas/2017/citydata/unsd/cities#024390C	Daito	2003	128934
http://harth.org/andreas/2017/citydata/unsd/cities#024400C	Ebetsu	2003	123749
http://harth.org/andreas/2017/citydata/unsd/cities#024210C	Ageo	2003	217131
http://harth.org/andreas/2017/citydata/unsd/cities#024410C	Ebina	2003	120458
http://harth.org/andreas/2017/citydata/unsd/cities#024440C	Fujieda	2003	129266
http://harth.org/andreas/2017/citydata/unsd/cities#024470C	Fujinomiya	2003	122069
http://harth.org/andreas/2017/citydata/unsd/cities#024450C	Fujimi	2003	104967
http://harth.org/andreas/2017/citydata/unsd/cities#024420C	Fuchu	2003	236679
http://harth.org/andreas/2017/citydata/unsd/cities#024490C	Fukaya	2003	103698
http://harth.org/andreas/2017/citydata/unsd/cities#024430C	Fuji	2003	236896
http://harth.org/andreas/2017/citydata/unsd/cities#024510C	Fukuoka	2003	1378400
http://harth.org/andreas/2017/citydata/unsd/cities#024530C	Fukuyama	2003	405759
http://harth.org/andreas/2017/citydata/unsd/cities#024380C	Chofu	2003	210700
http://harth.org/andreas/2017/citydata/unsd/cities#024540C	Funabashi	2003	564264
http://harth.org/andreas/2017/citydata/unsd/cities#024340C	Beppu	2003	126804
http://harth.org/andreas/2017/citydata/unsd/cities#024560C	Habikino	2003	119890
http://harth.org/andreas/2017/citydata/unsd/cities#024320C	Ashikaga	2003	161105
http://harth.org/andreas/2017/citydata/unsd/cities#024590C	Hadano	2003	168252
http://harth.org/andreas/2017/citydata/unsd/cities#024300C	Asaka	2003	124633
http://harth.org/andreas/2017/citydata/unsd/cities#024600C	Hakodate	2003	284651
http://harth.org/andreas/2017/citydata/unsd/cities#024620C	Hamamatsu	2003	594146
http://harth.org/andreas/2017/citydata/unsd/cities#024580C	Hachioji	2003	546559
http://harth.org/andreas/2017/citydata/unsd/cities#024570C	Hachinohe	2003	241652
http://harth.org/andreas/2017/citydata/unsd/cities#024650C	Higashihiroshima	2003	128172
http://harth.org/andreas/2017/citydata/unsd/cities#024680C	Higashiosaka	2003	513185
http://harth.org/andreas/2017/citydata/unsd/cities#024550C	Gifu	2003	404390
http://harth.org/andreas/2017/citydata/unsd/cities#024690C	Hikone	2003	108664
http://harth.org/andreas/2017/citydata/unsd/cities#024520C	Fukushima	2003	290879
http://harth.org/andreas/2017/citydata/unsd/cities#024720C	Hirakata	2003	404895
http://harth.org/andreas/2017/citydata/unsd/cities#024500C	Fukui	2003	252250
http://harth.org/andreas/2017/citydata/unsd/cities#024740C	Hirosaki	2003	174649
http://harth.org/andreas/2017/citydata/unsd/cities#024750C	Hiroshima	2003	1137610
http://harth.org/andreas/2017/citydata/unsd/cities#024480C	Fujisawa	2003	389813
http://harth.org/andreas/2017/citydata/unsd/cities#024770C	Hitachinaka	2003	152595
http://harth.org/andreas/2017/citydata/unsd/cities#024760C	Hitachi	2003	190495
http://harth.org/andreas/2017/citydata/unsd/cities#024730C	Hiratsuka	2003	255924
http://harth.org/andreas/2017/citydata/unsd/cities#024820C	Ichihara	2003	279642
http://harth.org/andreas/2017/citydata/unsd/cities#024710C	Hino	2003	171591
http://harth.org/andreas/2017/citydata/unsd/cities#024840C	Ichinomiya	2003	277628
http://harth.org/andreas/2017/citydata/unsd/cities#024700C	Himeji	2003	480619
http://harth.org/andreas/2017/citydata/unsd/cities#024880C	Ikeda	2003	100949
http://harth.org/andreas/2017/citydata/unsd/cities#024890C	Ikoma	2003	112905
http://harth.org/andreas/2017/citydata/unsd/cities#024670C	Higashimurayama	2003	144137
http://harth.org/andreas/2017/citydata/unsd/cities#024660C	Higashikurume	2003	113779
http://harth.org/andreas/2017/citydata/unsd/cities#024910C	Inazawa	2003	101136
http://harth.org/andreas/2017/citydata/unsd/cities#024630C	Handa	2003	113037
http://harth.org/andreas/2017/citydata/unsd/cities#024950C	Isehara	2003	100225
http://harth.org/andreas/2017/citydata/unsd/cities#024920C	Iruma	2003	150302
http://harth.org/andreas/2017/citydata/unsd/cities#024980C	Itami	2003	192388
http://harth.org/andreas/2017/citydata/unsd/cities#024900C	Imabari	2003	117388
http://harth.org/andreas/2017/citydata/unsd/cities#025000C	Iwakuni	2003	104595
http://harth.org/andreas/2017/citydata/unsd/cities#024870C	Iida	2003	107006
http://harth.org/andreas/2017/citydata/unsd/cities#025040C	Izumi (Osaka)	2003	176280
http://harth.org/andreas/2017/citydata/unsd/cities#025060C	Joetsu	2003	134940
http://harth.org/andreas/2017/citydata/unsd/cities#024830C	Ichikawa	2003	462959
http://harth.org/andreas/2017/citydata/unsd/cities#025090C	Kagoshima	2003	554472
http://harth.org/andreas/2017/citydata/unsd/cities#025120C	Kakogawa	2003	266392
http://harth.org/andreas/2017/citydata/unsd/cities#024780C	Hofu	2003	118561
http://harth.org/andreas/2017/citydata/unsd/cities#024810C	Ibaraki	2003	262779
http://harth.org/andreas/2017/citydata/unsd/cities#025130C	Kamagaya	2003	102924
http://harth.org/andreas/2017/citydata/unsd/cities#025140C	Kamakura	2003	168227
