# city	citylabel	year	population
http://sws.geonames.org/709643/	Drabiv	2017	7011
http://sws.geonames.org/709717/	Donetsk	2017	1024700
http://sws.geonames.org/709782/	Dolyns'ka	2017	34267
http://sws.geonames.org/709835/	Dokuchayevsk	2017	23900
http://sws.geonames.org/709900/	Dobropol'ye	2017	35977
http://sws.geonames.org/709930/	Dnipropetrovs'k	2017	1032822
http://sws.geonames.org/710032/	Dymytrove	2017	5410
http://sws.geonames.org/710229/	Debal'tsevo	2017	30200
http://sws.geonames.org/710342/	Chutove	2017	6274
http://sws.geonames.org/710374/	Chuhuyiv	2017	36519
http://sws.geonames.org/710587/	Chervonaya Sloboda	2017	9333
http://sws.geonames.org/710669/	Chornukhy	2017	3075
http://sws.geonames.org/710716/	Chornobay	2017	8053
http://sws.geonames.org/710940/	Chapayeve	2017	2800
http://sws.geonames.org/710950/	Chapayevka	2017	3502
http://sws.geonames.org/711116/	Buryn'	2017	11400
http://sws.geonames.org/711134/	Burshtyn	2017	14729
http://sws.geonames.org/711268/	Budy	2017	6742
http://sws.geonames.org/711390/	Brovary	2017	88506
http://sws.geonames.org/711621/	Borova	2017	7315
http://sws.geonames.org/711660/	Boryspil	2017	55000
http://sws.geonames.org/711660/	Boryspil'	2017	55000
http://sws.geonames.org/711894/	Bohodukhiv	2017	17818
http://sws.geonames.org/711999/	Bobrovytsya	2017	11544
http://sws.geonames.org/712131/	Biryukove	2017	4250
http://sws.geonames.org/712181/	Bezimenne	2017	2638
http://sws.geonames.org/712200/	Bezlyudivka	2017	9294
http://sws.geonames.org/712374/	Berezhany	2017	16962
http://sws.geonames.org/712423/	Berehove	2017	25741
http://sws.geonames.org/712441/	Berdychiv	2017	86250
http://sws.geonames.org/712515/	Beloye	2017	6775
http://sws.geonames.org/712521/	Bilovods'k	2017	8626
http://sws.geonames.org/712559/	Bilopillya	2017	17824
http://sws.geonames.org/712569/	Bilokurakyne	2017	7712
http://sws.geonames.org/712787/	Baryshivka	2017	10762
http://sws.geonames.org/712794/	Barvinkove	2017	12344
http://sws.geonames.org/712926/	Balakliya	2017	31156
http://sws.geonames.org/712992/	Baherove	2017	4382
http://sws.geonames.org/713122/	Avdeyevka	2017	35826
http://sws.geonames.org/713126/	Auly	2017	4167
http://sws.geonames.org/713174/	Artemivs'k	2017	80500
http://sws.geonames.org/713504/	Amvrosiyivka	2017	21307
http://sws.geonames.org/713749/	Okhtyrka	2017	49818
http://sws.geonames.org/729794/	Kardzhali	2017	51000
http://sws.geonames.org/732285/	Devin	2017	7393
http://sws.geonames.org/730496/	Kazanlak	2017	55196
http://sws.geonames.org/725993/	Veliko Tarnovo	2017	66217
http://sws.geonames.org/725816/	Saint Vlas	2017	3875
http://sws.geonames.org/733462/	Bansko	2017	9232
http://sws.geonames.org/733702/	Albena	2017	23
http://sws.geonames.org/733791/	Gerakarou	2017	1293
http://sws.geonames.org/733791/	Yerakarou	2017	1293
http://sws.geonames.org/733901/	Vergina	2017	1242
http://sws.geonames.org/733938/	Vasiloúdi	2017	681
http://sws.geonames.org/734077/	Thessaloniki	2017	354290
http://sws.geonames.org/734330/	Serres	2017	55886
http://sws.geonames.org/734517/	Polygyros	2017	10000
http://sws.geonames.org/734726/	Pella	2017	2476
http://sws.geonames.org/734757/	Paralia Katerinis	2017	1801
http://sws.geonames.org/734914/	Nikomidino	2017	561
http://sws.geonames.org/735399/	Litochoro	2017	6709
http://sws.geonames.org/735479/	Lagkadíkia	2017	729
http://sws.geonames.org/735481/	Lagkadás	2017	7215
http://sws.geonames.org/735481/	Lagkadas	2017	7215
http://sws.geonames.org/735651/	Kolchikó	2017	2010
http://sws.geonames.org/735804/	Chalcidice	2017	109587
http://sws.geonames.org/735804/	Halkidikí	2017	109587
http://sws.geonames.org/735804/	Chalkidikí	2017	109587
http://sws.geonames.org/735856/	Kavalári	2017	2025
http://sws.geonames.org/736107/	Irakleio	2017	914
http://sws.geonames.org/736572/	Autonomous Monastic State of the Holy Mountain	2017	2262
http://sws.geonames.org/736572/	Mount Athos	2017	2262
http://sws.geonames.org/738927/	Tekirdağ	2017	122287
http://sws.geonames.org/739634/	Siliviri	2017	53167
http://sws.geonames.org/741098/	Ordu	2017	908207
http://sws.geonames.org/741098/	Ordu Province	2017	908207
http://sws.geonames.org/741850/	Matsouka	2017	13078
http://sws.geonames.org/741850/	Tzevislik	2017	13078
http://sws.geonames.org/745042/	Istanbul	2017	11581707
http://sws.geonames.org/745042/	Istanbul Province	2017	11581707
http://sws.geonames.org/745044/	Istanbul	2017	11174257
http://sws.geonames.org/745044/	Byzantium	2017	11174257
http://sws.geonames.org/745044/	Constantinople	2017	11174257
http://sws.geonames.org/751816/	Artvin	2017	180934
http://sws.geonames.org/751816/	Artvin Province	2017	180934
http://sws.geonames.org/783926/	Zelino	2017	25422
http://sws.geonames.org/783938/	Zelenikovo	2017	4020
http://sws.geonames.org/784027/	Zajas	2017	12218
http://sws.geonames.org/784205/	Vratnica	2017	3678
http://sws.geonames.org/784424/	Vinica	2017	18218
http://sws.geonames.org/784679/	Velesta	2017	8646
http://sws.geonames.org/784700/	Vasilevo	2017	12382
http://sws.geonames.org/784733/	Valandovo	2017	3798
http://sws.geonames.org/784737/	Vaksince	2017	2095
http://sws.geonames.org/785058/	Veles	2017	57873
http://sws.geonames.org/785082/	Tetovo	2017	72944
http://sws.geonames.org/785113/	Tearce	2017	23096
http://sws.geonames.org/785380/	Strumica	2017	45508
http://sws.geonames.org/785387/	Struga	2017	37387
http://sws.geonames.org/785482/	Shtip	2017	48279
http://sws.geonames.org/785708/	Sogle	2017	201
http://sws.geonames.org/785841/	Opština Skopje	2017	585315
http://sws.geonames.org/785841/	Skopje	2017	585315
http://sws.geonames.org/785842/	Skopje	2017	474889
http://sws.geonames.org/786093/	Saraj	2017	25379
http://sws.geonames.org/786238/	Rostusa	2017	9147
http://sws.geonames.org/786251/	Romanovci	2017	2492
http://sws.geonames.org/786341/	Resen	2017	16539
http://sws.geonames.org/786565/	Radovis	2017	24984
http://sws.geonames.org/786582/	Radolista	2017	2814
http://sws.geonames.org/786700/	Probistip	2017	12702
http://sws.geonames.org/786735/	Prilep	2017	73814
http://sws.geonames.org/787016/	Plasnica	2017	4574
http://sws.geonames.org/787222/	Papradiste	2017	63
http://sws.geonames.org/787301/	Otlja	2017	2326
http://sws.geonames.org/787444/	Orashac	2017	1179
http://sws.geonames.org/787487/	Ohrid	2017	54908
http://sws.geonames.org/787495/	Ognjaci	2017	1145
http://sws.geonames.org/787526/	Oblesevo	2017	4972
http://sws.geonames.org/787574/	Novo Selo	2017	11818
http://sws.geonames.org/787670/	Nikistane	2017	793
http://sws.geonames.org/787678/	Nezilovo	2017	178
http://sws.geonames.org/787715/	Negotino	2017	17518
http://sws.geonames.org/787716/	Negotino	2017	19515
http://sws.geonames.org/787877/	Mogila	2017	4392
http://sws.geonames.org/787902/	Mislesevo	2017	1988
http://sws.geonames.org/788105/	Matejce	2017	2781
http://sws.geonames.org/788145/	Marino	2017	2503
http://sws.geonames.org/788654/	Lipkovo	2017	28102
http://sws.geonames.org/788819/	Labunista	2017	8805
http://sws.geonames.org/788915/	Kuklis	2017	4368
http://sws.geonames.org/788929/	Kučkovo	2017	608
http://sws.geonames.org/788961/	Krusevo	2017	5211
http://sws.geonames.org/789028/	Krivogastani	2017	5899
http://sws.geonames.org/789045/	Kriva Palanka	2017	20820
http://sws.geonames.org/789091/	Kratovo	2017	10288
http://sws.geonames.org/789403/	Kočani	2017	34258
http://sws.geonames.org/789541/	Kavadarci	2017	38799
http://sws.geonames.org/789590/	Kapinovo	2017	6
http://sws.geonames.org/789611/	Kamenjane	2017	15376
http://sws.geonames.org/789822/	Jegunovce	2017	7313
http://sws.geonames.org/789962/	Izvor	2017	1014
http://sws.geonames.org/789963/	Izvor	2017	696
http://sws.geonames.org/790217/	Gradsko	2017	3737
http://sws.geonames.org/790295/	Gostivar	2017	50974
http://sws.geonames.org/790334/	Gorno Jabolciste	2017	977
http://sws.geonames.org/790744/	Gevgelija	2017	20664
http://sws.geonames.org/790848/	Lozovo	2017	2836
http://sws.geonames.org/791009/	Drugovo	2017	3149
http://sws.geonames.org/791346/	Dolno Jabolciste	2017	360
http://sws.geonames.org/791363/	Dolneni	2017	11534
http://sws.geonames.org/791542/	Demir Kapija	2017	4451
http://sws.geonames.org/791559/	Delcevo	2017	17415
http://sws.geonames.org/791606/	Debar	2017	18074
http://sws.geonames.org/791882/	Cresnevo	2017	40
http://sws.geonames.org/792019/	Cegrane	2017	12523
http://sws.geonames.org/792150/	Bukovik	2017	1256
http://sws.geonames.org/792257/	Makedonski Brod	2017	5607
http://sws.geonames.org/792501/	Bogovinje	2017	15166
http://sws.geonames.org/792523/	Bogdanci	2017	8636
http://sws.geonames.org/792568/	Blace	2017	60
http://sws.geonames.org/792578/	Bitola	2017	86528
http://sws.geonames.org/792591/	Bistrica	2017	330
http://sws.geonames.org/792592/	Bistrica	2017	4798
http://sws.geonames.org/792656/	Berovo	2017	13847
http://sws.geonames.org/793657/	Malynivka	2017	7502
http://sws.geonames.org/756135/	Warsaw	2017	1702139
http://sws.geonames.org/763510/	Nurzec	2017	2000
http://sws.geonames.org/771348/	Grudki	2017	5822
http://sws.geonames.org/757758/	Supraśl	2017	4526
http://sws.geonames.org/776178/	Biała Piska	2017	4027
http://sws.geonames.org/773148/	Dobre Miasto	2017	10514
http://sws.geonames.org/683844/	Braşov	2017	276088
http://sws.geonames.org/667268/	Sibiu	2017	151894
http://sws.geonames.org/684657/	Bistriţa	2017	81318
http://sws.geonames.org/665087/	Timişoara	2017	315053
http://sws.geonames.org/667873/	Satu Mare	2017	112490
http://sws.geonames.org/671768/	Oradea	2017	206614
http://sws.geonames.org/665849/	Suceava	2017	685772
http://sws.geonames.org/686578/	Alba Iulia	2017	66085
http://sws.geonames.org/675810/	Iaşi	2017	318012
http://sws.geonames.org/681290/	Cluj-Napoca	2017	316748
http://sws.geonames.org/666715/	Slobozia	2017	52693
http://sws.geonames.org/678015/	Focşani	2017	105112
http://sws.geonames.org/685826/	Baia Mare	2017	136553
http://sws.geonames.org/665004/	Târgu Mureş	2017	146863
http://sws.geonames.org/668954/	Reşiţa	2017	81228
http://sws.geonames.org/830706/	Eastern Uusimaa	2017	93024
http://sws.geonames.org/786950/	Podujevo	2017	35000
http://sws.geonames.org/786714/	Pristina	2017	550000
http://sws.geonames.org/787157/	Peć	2017	81800
http://sws.geonames.org/858785/	Lublin Voivodeship	2017	2157202
http://sws.geonames.org/858786/	Lesser Poland Voivodeship	2017	3298270
http://sws.geonames.org/858787/	Masovian Voivodeship	2017	5222167
http://sws.geonames.org/858788/	Subcarpathian Voivodeship	2017	2101732
http://sws.geonames.org/858789/	Podlasie Voivodship	2017	1189731
http://sws.geonames.org/858789/	Podlasie	2017	1189731
http://sws.geonames.org/858789/	Podlachian Voivodeship	2017	1189731
http://sws.geonames.org/858790/	Świętokrzyskie Voivodship	2017	1270120
http://sws.geonames.org/858790/	Świętokrzyskie Voivodeship	2017	1270120
http://sws.geonames.org/858790/	Świętokrzyskie	2017	1270120
http://sws.geonames.org/858791/	Warmian-Masurian Voivodeship	2017	1427118
http://sws.geonames.org/858803/	Raionul Hînceşti	2017	117522
http://sws.geonames.org/858808/	Raionul Şoldăneşti	2017	41284
http://sws.geonames.org/862467/	Bartın	2017	172988
http://sws.geonames.org/862467/	Bartın Province	2017	172988
http://sws.geonames.org/932011/	Thaba-Tseka District	2017	158144
http://sws.geonames.org/932011/	Thaba-Tseka	2017	158144
http://sws.geonames.org/932184/	Quthing	2017	228800
http://sws.geonames.org/932184/	Quthing District	2017	228800
http://sws.geonames.org/932700/	Leribe District	2017	414314
http://sws.geonames.org/932700/	Leribe	2017	414314
http://sws.geonames.org/932888/	Butha-Buthe	2017	188480
http://sws.geonames.org/932888/	Butha-Buthe District	2017	188480
http://sws.geonames.org/932932/	Berea District	2017	66863
http://sws.geonames.org/932932/	Berea	2017	66863
http://sws.geonames.org/952734/	KwaDukuza	2017	59899
http://sws.geonames.org/964712/	Plettenberg Bay	2017	19445
http://sws.geonames.org/964712/	Plettenberg	2017	19445
http://sws.geonames.org/972062/	KwaZulu-Natal	2017	10154469
http://sws.geonames.org/974222/	Mooi River	2017	10132
http://sws.geonames.org/993800/	Johannesburg	2017	2026469
http://sws.geonames.org/993800/	Jo'anna	2017	2026469
http://sws.geonames.org/1006984/	East London	2017	478676
http://sws.geonames.org/1006984/	Buffalo City	2017	478676
http://sws.geonames.org/1028434/	Quelimane	2017	188964
http://sws.geonames.org/1040649/	Maputo Province	2017	997945
http://sws.geonames.org/1040649/	Maputo	2017	997945
http://sws.geonames.org/1085596/	Northern Cape	2017	819380
http://sws.geonames.org/1138957/	Kabul Province	2017	3138338
http://sws.geonames.org/1138957/	Kabul	2017	3138338
http://sws.geonames.org/1121143/	Zabul	2017	444585
http://sws.geonames.org/1121143/	Zabul Province	2017	444585
http://sws.geonames.org/1131461/	Orūzgān	2017	301867
http://sws.geonames.org/1131461/	Orūzgān Province	2017	301867
http://sws.geonames.org/1139807/	Jabal Saraj	2017	15032
http://sws.geonames.org/1139807/	Jabul Saraj	2017	15032
http://sws.geonames.org/1134720/	Lashkar Gah	2017	43934
http://sws.geonames.org/1131257/	Paktia Province	2017	503572
http://sws.geonames.org/1131257/	Paktia	2017	503572
http://sws.geonames.org/1167710/	Punjab	2017	85579866
http://sws.geonames.org/1161983/	Rawlakot	2017	50000
http://sws.geonames.org/1168873/	North-West Frontier Province	2017	21163422
http://sws.geonames.org/1168873/	North West Frontier Province	2017	21163422
http://sws.geonames.org/1169605/	Muzaffargarh	2017	165192
http://sws.geonames.org/1170395/	Mingāora	2017	227331
http://sws.geonames.org/1170395/	Mingora	2017	227331
http://sws.geonames.org/1176615/	Islamabad	2017	601600
http://sws.geonames.org/162183/	Ashkabad	2017	727700
http://sws.geonames.org/162183/	Ashgabat	2017	727700
http://sws.geonames.org/162183/	Ashkhabad	2017	727700
http://sws.geonames.org/601734/	Daşoguz	2017	166500
http://sws.geonames.org/1219377/	Serhetabat	2017	5200
http://sws.geonames.org/1219377/	Kushka	2017	5200
http://sws.geonames.org/1227037/	Tangalle	2017	10497
http://sws.geonames.org/1229901/	Polonnaruwa	2017	13900
http://sws.geonames.org/1233369/	Negombo	2017	137223
http://sws.geonames.org/1259184/	Puri	2017	170841
http://sws.geonames.org/1261481/	New Delhi	2017	317797
http://sws.geonames.org/1253102/	Vizag	2017	1063178
http://sws.geonames.org/1253102/	Visakhapatnam	2017	1063178
http://sws.geonames.org/1252881/	Bengal	2017	84600002
http://sws.geonames.org/1269320/	Kashmir	2017	10069917
http://sws.geonames.org/1269320/	Jammu and Kashmir	2017	10069917
http://sws.geonames.org/1264527/	Chennai	2017	4328063
http://sws.geonames.org/1264527/	Madras	2017	4328063
http://sws.geonames.org/1256525/	Siliguri	2017	515574
http://sws.geonames.org/1259229/	Pune	2017	2935744
http://sws.geonames.org/1258899/	Rajasthan	2017	61337382
http://sws.geonames.org/1258899/	State of Rājasthān	2017	61337382
http://sws.geonames.org/1265206/	Laccadives	2017	63911
http://sws.geonames.org/1267254/	Kerala	2017	31838619
http://sws.geonames.org/1253626/	Uttar Pradesh	2017	166052900
http://sws.geonames.org/1253367/	Vasco da Gama	2017	100485
http://sws.geonames.org/1253367/	Vasco	2017	100485
http://sws.geonames.org/1259437/	Palolem	2017	23
http://sws.geonames.org/1257416/	Turmeric city	2017	601214
http://sws.geonames.org/1257416/	Sangli	2017	601214
http://sws.geonames.org/1269843/	Hyderabad	2017	3597816
http://sws.geonames.org/1270260/	Haryana	2017	22876593
http://sws.geonames.org/1273293/	NCT	2017	15766943
http://sws.geonames.org/1273293/	Delhi	2017	15766943
http://sws.geonames.org/1273293/	National Capital Territory of Delhi	2017	15766943
http://sws.geonames.org/1273294/	Delhi	2017	10927986
http://sws.geonames.org/1275004/	Kolkata	2017	4631392
http://sws.geonames.org/1275339/	Bombay	2017	12691836
http://sws.geonames.org/1275339/	Mumbai	2017	12691836
http://sws.geonames.org/1277333/	Bangalore	2017	5104047
http://sws.geonames.org/1277333/	Bengaluru	2017	5104047
http://sws.geonames.org/1279264/	Agonda	2017	23
http://sws.geonames.org/1282027/	Malé	2017	103693
http://sws.geonames.org/1282898/	Pokhara	2017	200000
http://sws.geonames.org/1283206/	Kharpunath	2017	682
http://sws.geonames.org/1283528/	Chhipra	2017	777
http://sws.geonames.org/1337290/	Samdrup Jongkhar	2017	52459
http://sws.geonames.org/1337290/	Samdrup Jongkhar District	2017	52459
http://sws.geonames.org/1453226/	Noorābād	2017	1100
http://sws.geonames.org/1453226/	Nooriabad	2017	1100
http://sws.geonames.org/1513064/	Olmaliq	2017	121207
http://sws.geonames.org/1514019/	Fergana	2017	164322
http://sws.geonames.org/610529/	Atyrau	2017	180000
http://sws.geonames.org/1519928/	Qostanay	2017	210000
http://sws.geonames.org/608053/	Taūshyq	2017	2600
http://sws.geonames.org/610132/	Chapaev	2017	6000
http://sws.geonames.org/1516589/	Dzhezkazgan	2017	104357
http://sws.geonames.org/1521368/	Baikonur	2017	70000
http://sws.geonames.org/610612/	Aqtau	2017	147443
http://sws.geonames.org/1516438/	Zyryanovsk	2017	44929
http://sws.geonames.org/1525126/	Būrabay	2017	6500
http://sws.geonames.org/1527592/	Naryn	2017	52300
http://sws.geonames.org/1528053/	Kerben	2017	1100
http://sws.geonames.org/1528053/	Karavan	2017	1100
http://sws.geonames.org/1528675/	Bishkek	2017	900000
http://sws.geonames.org/1566083/	Ho Chi Minh City	2017	3467331
http://sws.geonames.org/1566083/	HCMC	2017	3467331
http://sws.geonames.org/1567723/	Song Cau	2017	94066
http://sws.geonames.org/1569973/	Duong Dong	2017	15000
http://sws.geonames.org/1581130/	Hanoi	2017	1431270
http://sws.geonames.org/1582886/	Dong Hoi	2017	31040
http://sws.geonames.org/1586288/	Can Gio	2017	55137
http://sws.geonames.org/1586296/	Can Giuoc	2017	152200
http://sws.geonames.org/1151253/	Changwat Phuket	2017	319230
http://sws.geonames.org/1151253/	Phuket Province	2017	319230
http://sws.geonames.org/1153671/	Chiangmai	2017	200952
http://sws.geonames.org/1153671/	Chiang Mai	2017	200952
http://sws.geonames.org/1150533/	New Sukhothai	2017	37000
http://sws.geonames.org/1153807/	Cha Am	2017	49375
http://sws.geonames.org/1153807/	Cha-am	2017	49375
http://sws.geonames.org/1153035/	Tambon Kathu	2017	34835
http://sws.geonames.org/1153035/	Kathu	2017	34835
http://sws.geonames.org/1156836/	Ko Kaeo	2017	10136
http://sws.geonames.org/1606590/	Samut Prakan	2017	388920
http://sws.geonames.org/1606590/	Amphoe Mueang Samut Prakan	2017	388920
http://sws.geonames.org/1608048/	Pak Kret	2017	182926
http://sws.geonames.org/1608048/	Amphoe Pak Kret	2017	182926
http://sws.geonames.org/1608529/	Nakhon Ratchasima	2017	208781
http://sws.geonames.org/1609348/	Bangkok	2017	5104476
http://sws.geonames.org/1610911/	Amphoe Doembang Nangbuat	2017	14671
http://sws.geonames.org/1621060/	Amnat Charoen	2017	34769
http://sws.geonames.org/1642668/	East Java	2017	35838814
http://sws.geonames.org/1642911/	Jakarta	2017	8540121
http://sws.geonames.org/1626197/	West Sumatra	2017	4383835
http://sws.geonames.org/1626231/	Central Sulawesi	2017	2504964
